run_id,case_id,jurisdiction,specialty,malpractice_type,liability_code,llm_name,score_0_2,risk_flag,defendant_action,expected_action,missing_criteria_count,met_criteria_count,reasoning_quality_score,started_at,ended_at,feedback,recommendation_length,questions_asked,score_valid,deferral_reason,gpt4o_score,claude_score,grok_score,gpt5_score,majority_score,mean_score,primary_score,flesch_kincaid_grade,smog_index,transformer_readability_score,transformer_model_name,lexical_overlap_adjacent,lexical_overlap_global,pronoun_density,semantic_coherence_local,semantic_coherence_global
b8a85be4-b198-4ce2-8218-a5320d07f8ea,courtlistener-8243575,US,Dermatology,diagnosis_delay_or_error,0,openrouter/mistralai/mistral-large,2,False,Defendant diagnosed as DRESS,Diagnosis should have been SJS/TEN,1,1,1.0,2026-02-01T08:39:54.554789,2026-02-01T08:40:08.945593,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Diagnosis should have been SJS/TEN...

**Missing (per court standard):**
- Diagnose as Stevens-Johnson Syndrome/Toxic Epidermal Necrolysis (SJS/TEN)...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1408,10,True,,2,0,0,0,0,0.0,1,,,,,,,,,
181f7638-671b-44de-9364-315dd281d426,nzlii-nzhpdt-2010-316-html,NZ,Cardiology,informed_consent,1,openrouter/meta-llama/llama-4-scout,1,False,Defendant proceeded with surgery without informing the patient,Patient should have been informed of the abnormal liver function and associated risks,2,1,0.75,2026-02-01T08:38:34.163703,2026-02-01T08:38:42.599036,"**Partially defensible.** Some court-endorsed elements were addressed, but key issues identified in the judgment were missed.

**Addressed (court-endorsed):**
- Inform the patient of the abnormal results and discuss increased risks...

**Missing (per court standard):**
- Patient should have been informed of the abnormal liver function and associated risks...
- Patient should have been informed and consent obtained...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, urgency recognition",1274,10,True,,1,0,0,0,0,0.0,0,,,,,,,,,
1468d8df-8331-456f-985e-bfc5bde8642f,courtlistener-4765930,US,Neurosurgery/Neurology,test_selection_error,2,openrouter/meta-llama/llama-4-maverick,0,True,Nurses did not notify physician of critical vitals,Physician should have been notified immediately,5,0,0.75,2026-01-21T17:32:42.319855,2026-01-21T17:33:54.330676,"**Note:** AI in diagnostic workup phase; case required immediate action recognition

**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Physician should have been notified immediately...
- Immediate notification to physician...
- Notify physician immediately...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty",637,6,False,AI in diagnostic workup phase; case required immediate action recognition,0,0,0,0,0,0.0,0,,,,,,,,,
2c8b2dca-e2c1-46bc-8fad-7bfd8ecb0293,courtlistener-10354140,US,Obstetrics/Gynecology,treatment_timing_error,2,openrouter/x-ai/grok-4.1-fast,0,True,Defendant delayed caesarean section,Immediate caesarean section should have been performed,3,0,0.5,2026-01-21T18:30:50.454173,2026-01-21T18:33:18.153930,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Immediate caesarean section should have been performed...
- Immediate C-section to prevent hypoxia...
- Perform immediate caesarean section...

**Clinical reasoning strengths:** appropriate uncertainty, urgency recognition",1199,10,True,,0,0,2,0,0,0.667,0,,,,,,,,,
a1b19dcc-8363-4ee3-9320-f72ef9f64da0,courtlistener-10700790,US,Infectious Disease,diagnosis_delay_or_error,0,openrouter/anthropic/claude-3.5-haiku,2,False,No immediate action taken,Initiate treatment for bedsores and monitor for sepsis,0,2,0.75,2026-02-01T08:42:43.569910,2026-02-01T08:43:01.280911,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Initiate treatment for bedsores and monitor for sepsis...
- Immediate treatment and monitoring...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, urgency recognition",622,5,True,,2,2,2,2,2,2.0,2,,,,,,,,,
7ac4a510-71b6-445b-a234-c28aaa5bdd3e,bailii-qb-2022-637-html,UK,Primary Care,diagnosis_delay_or_error,0,openrouter/mistralai/mistral-large,2,False,Did not provide medical records to Dr Dilley,Should have provided medical records,0,3,0.75,2026-02-01T08:32:01.867024,2026-02-01T08:32:14.136697,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Should have provided medical records...
- Records should have been provided for a thorough evaluation...
- Provide all relevant medical records to Dr Dilley...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty",712,10,True,,2,0,0,0,0,0.0,2,,,,,,,,,
dc0e8356-2e75-40a5-9c03-aa04c86e0493,courtlistener-9440230,US,Neonatology/Pediatrics,referral_failure,0,openai/gpt-4o,2,False,Nasogastric tube was inserted,Immediate surgical consult should have been considered,1,2,1.0,2026-01-18T22:26:02.623035,2026-01-18T22:27:46.273959,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate surgical consult should have been considered...
- Surgical consult and intervention...

**Missing (per court standard):**
- Insert nasogastric tube for decompression...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",665,9,True,,2,2,2,0,2,1.333,2,,,,,,,,,
607a5c2c-3c15-4ea3-8d0c-e74b438a5856,courtlistener-10741548,US,Legal/Procedural,diagnosis_delay_or_error,2,openrouter/x-ai/grok-4.1-fast,0,True,Defendant proceeded with trust amendment without confirming capacity,Testamentary capacity should have been confirmed,3,0,1.0,2026-01-20T12:36:20.021548,2026-01-20T12:41:41.408298,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Testamentary capacity should have been confirmed...
- Capacity should have been assessed by a qualified professional...
- Confirm testamentary capacity before amending trust...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",2333,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
a32d7bcb-bfc2-4b05-8f16-5ecf9ba95e9d,courtlistener-9431371,US,Emergency Medicine,test_selection_error,0,openai/gpt-4o-mini,2,False,Defendant continued with medical management only,Immediate cardiac catheterization should have been ordered,1,2,0.75,2026-02-01T08:38:58.904065,2026-02-01T08:39:11.971840,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate cardiac catheterization should have been ordered...
- Order immediate cardiac catheterization...

**Missing (per court standard):**
- Immediate intervention could have prevented myocardial rupture...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, urgency recognition",1160,10,True,,2,0,2,0,0,0.667,2,,,,,,,,,
482a9702-41c2-4c77-9354-18ceb3af8d18,courtliste-10669416-autieri-v-rosen,US,Urology,referral_failure,0,openai/gpt-5.2-concise,2,False,Defendant only mentioned hematuria in referral,Referral should have included elevated PSA levels,0,3,0.75,2026-02-04T08:35:21.772830,2026-02-04T08:35:50.133236,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Referral should have included elevated PSA levels...
- Referral should have included all relevant lab results...
- Include elevated PSA levels in referral...

**Clinical reasoning strengths:** differential diagnosis, appropriate uncertainty, urgency recognition",1337,10,True,,2,2,2,2,2,2.0,,,,,,,,,,
3098626f-a81f-4039-a881-a5feb73c05b4,bailii-qb-2020-3453-html,UK,Radiology,test_selection_error,0,openrouter/anthropic/claude-3.5-haiku,2,False,Defendant prescribed antibiotics and did not order chest X-ray,Chest X-ray should have been ordered,0,3,1.0,2026-02-01T08:30:11.524102,2026-02-01T08:30:34.922698,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Chest X-ray should have been ordered...
- Chest X-ray should have been ordered to rule out TB...
- Order chest X-ray...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",894,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
cd580107-23c7-42e4-b363-a666be51aa07,courtlistener-10749116,US,Emergency Medicine,test_selection_error,2,openrouter/qwen/qwen-2.5-72b-instruct,0,True,Defendant continued dialysis without further vascular imaging,Vascular imaging should have been ordered,3,0,0.5,2026-01-20T12:58:31.353174,2026-01-20T13:01:53.813437,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Vascular imaging should have been ordered...
- Vascular imaging would have identified gangrene earlier...
- Order vascular imaging to assess for gangrene...

**Clinical reasoning strengths:** differential diagnosis, evidence integration",1539,8,True,,0,0,0,0,0,0.0,0,,,,,,,,,
9c0ab266-0034-499c-a079-641ab8bc4263,courtliste-10771671-diamond-v-st-anthony-community-hosp,US,Emergency Medicine,medication_selection_error,2,openrouter/meta-llama/llama-4-scout,0,True,Defendant closed the wound completely,Wound should have been left partially open with a drain,6,0,1.0,2026-02-01T08:32:21.215244,2026-02-01T08:32:32.247861,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Wound should have been left partially open with a drain...
- Wound management should have included a drain...
- Leave the wound partially open and insert a drain...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1140,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
e9dbd2e4-e220-43ce-811a-1f0846475775,courtlistener-10354140,US,Obstetrics/Gynecology,treatment_timing_error,2,openrouter/meta-llama/llama-4-maverick,0,True,Defendant delayed caesarean section,Immediate caesarean section should have been performed,3,0,0.75,2026-01-21T17:13:20.203217,2026-01-21T17:14:32.853126,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Immediate caesarean section should have been performed...
- Immediate C-section to prevent hypoxia...
- Perform immediate caesarean section...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty, urgency recognition",730,7,True,,0,0,2,0,0,0.667,0,,,,,,,,,
5b321bf2-2ca6-4226-b712-86b82131b6e8,courtlistener-8440730,US,Emergency Medicine,diagnosis_delay_or_error,0,openrouter/google/gemini-2.0-flash-001,2,False,Defendant did not direct immediate evaluation,Immediate evaluation should have been directed,0,3,0.75,2026-02-01T09:01:16.065516,2026-02-01T09:01:24.136301,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate evaluation should have been directed...
- Immediate evaluation to rule out serious complications...
- Direct patient to immediately come to office or go to emergency room...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, urgency recognition",928,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
eb934c8a-126b-4e41-9bc6-440102c846d6,courtlistener-4869421,US,Obstetrics/Gynecology,diagnosis_delay_or_error,2,openrouter/google/gemini-3-pro-preview,0,True,Defendant used forceps for delivery,Caesarian section should have been performed,3,0,1.0,2026-01-20T12:15:08.562450,2026-01-20T12:22:52.839450,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Caesarian section should have been performed...
- Caesarian section should have been performed to prevent injury...
- Proceed with caesarian section...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",2145,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
ffa08d36-7d9d-44fe-b911-594dcad4979b,bailii-qb-2019-2294-html,UK,Obstetrics/Gynecology,referral_failure,2,openrouter/qwen/qwen-2.5-72b-instruct,0,True,Defendant attempted delivery using standard techniques,Consultant should have been called immediately,3,0,1.0,2026-01-18T12:28:24.768597,2026-01-18T12:28:49.979869,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Consultant should have been called immediately...
- Consultant should have been involved sooner...
- Call for consultant assistance immediately...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",2064,10,True,,0,2,2,0,2,1.333,0,,,,,,,,,
e4179074-3acc-4748-a47d-8d12027b245c,courtlistener-4459928,US,Endocrinology/Diabetes,test_selection_error,2,openrouter/x-ai/grok-4.1-fast,0,True,Defendant did not order necessary tests,Blood glucose and ketone levels should have been ordered,3,0,0.0,2026-01-18T22:01:58.914823,2026-01-18T22:03:40.355507,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Blood glucose and ketone levels should have been ordered...
- Tests should have been ordered to confirm diagnosis...
- Order blood glucose and ketone levels...

**Reasoning note:** Consider explicitly discussing differential diagnosis and acknowledging clinical uncertainty.",1408,10,True,,0,1,2,1,1,1.333,0,,,,,,,,,
28331ed2-6023-42cf-92a3-8804ae93f565,courtlistener-10579537,US,General Surgery,treatment_timing_error,0,openai/gpt-5.2,2,False,Defendant deferred surgery,Immediate surgery should have been performed,0,3,0.75,2026-01-18T13:30:08.760905,2026-01-18T13:30:30.772596,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate surgery should have been performed...
- Immediate surgical intervention based on CT findings...
- Immediate surgical intervention...

**Clinical reasoning strengths:** differential diagnosis, appropriate uncertainty, urgency recognition",2739,10,True,,2,2,2,0,2,1.333,2,,,,,,,,,
750ebdea-d53a-4185-b546-c08d6fbf408d,courtlistener-9440230,US,Neonatology/Pediatrics,referral_failure,0,openai/gpt-5.2-concise,2,False,Nasogastric tube was inserted,Immediate surgical consult should have been considered,1,2,0.75,2026-02-04T06:54:30.869333,2026-02-04T06:54:58.959542,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate surgical consult should have been considered...
- Surgical consult and intervention...

**Missing (per court standard):**
- Insert nasogastric tube for decompression...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, urgency recognition",1306,10,True,,2,2,2,2,2,2.0,,,,,,,,,,
3042dd71-1b0e-4315-80d9-db56353c524e,bailii-qb-2019-2591-html,UK,Obstetrics/Gynecology,informed_consent,2,openai/gpt-4o-mini,0,True,Sonographer marked 'Down's screening declined' without confirming consent,Sonographer should have confirmed consent with detailed explanation,6,0,0.0,2026-02-01T09:07:49.079535,2026-02-01T09:08:00.376372,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Sonographer should have confirmed consent with detailed explanation...
- Detailed discussion to confirm patient's understanding and consent...
- Confirm understanding and consent for screening with detailed explanation...

**Reasoning note:** Consider explicitly discussing differential diagnosis and acknowledging clinical uncertainty.",539,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
48ccf102-f40b-4ede-9273-435cabcc00f7,bailii-qb-2020-919-html,UK,Neonatology/Pediatrics,discharge_disposition_error,0,openrouter/x-ai/grok-4.1-fast,2,False,Defendant discharged patient without further investigation,Full skeletal survey and child protection referral should have been done,0,3,1.0,2026-01-18T13:31:56.197192,2026-01-18T13:33:23.236524,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Full skeletal survey and child protection referral should have been done...
- Full investigation and protective measures...
- Order full skeletal survey and report to child protection services...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1750,10,True,,2,0,1,0,0,0.333,2,,,,,,,,,
68c63a65-1560-4cb7-9c83-273d61a84339,bailii-qb-2019-77-html,UK,Cardiology,referral_failure,2,openrouter/qwen/qwen-2.5-72b-instruct,0,True,Defendant provided basic discharge summary,Detailed tracheostomy care instructions should have been provided,6,0,1.0,2026-01-20T13:58:59.928780,2026-01-20T13:59:50.439539,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Detailed tracheostomy care instructions should have been provided...
- Detailed instructions would have prepared nursing home staff...
- Provide detailed tracheostomy care instructions and history of self-extubation...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",3015,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
b3fbca71-6b72-44e1-a68b-a667741271a2,bailii-qb-2020-2914-html,UK,Emergency Medicine,treatment_timing_error,0,openrouter/anthropic/claude-3.5-haiku,2,False,Patient was left waiting for ambulance,Immediate hospital transfer should have been prioritized,0,3,0.75,2026-02-01T08:29:13.593983,2026-02-01T08:29:45.251350,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate hospital transfer should have been prioritized...
- Immediate transfer to hospital...
- Immediate transfer to hospital with neurosurgical capabilities...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, urgency recognition",1071,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
bbe01fd1-9de6-479d-b01f-f6e78e9879dd,courtlistener-10729045,US,General Surgery,monitoring_or_escalation_failure,0,openrouter/google/gemini-3-pro-preview,2,False,Continued monitoring and delayed surgical intervention,Immediate surgical intervention was necessary,0,3,0.75,2026-01-21T21:20:21.984892,2026-01-21T21:23:15.100019,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate surgical intervention was necessary...
- Immediate surgical exploration...
- Immediate return to surgery to explore for bleeding...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty, urgency recognition",1017,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
26420ffc-49a0-4590-a1fe-88634d52cc9f,courtlistener-10271797,US,Anesthesiology,test_selection_error,0,openrouter/deepseek/deepseek-r1,2,False,Defendant reassured patient and advised to continue current activities,Venous Doppler Ultrasound should have been ordered,0,3,0.5,2026-02-01T11:38:07.756176,2026-02-01T11:41:15.073401,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Venous Doppler Ultrasound should have been ordered...
- Imaging should have been performed to rule out DVT...
- Order Venous Doppler Ultrasound...

**Clinical reasoning strengths:** evidence integration, urgency recognition",1635,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
4421d6a5-d02f-47f5-8c4c-7ae05e247aa1,courtlistener-10579537,US,General Surgery,treatment_timing_error,0,openrouter/x-ai/grok-4.1-fast,2,False,Defendant deferred surgery,Immediate surgery should have been performed,0,3,0.5,2026-01-18T14:31:46.468073,2026-01-18T14:32:57.064481,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate surgery should have been performed...
- Immediate surgical intervention based on CT findings...
- Immediate surgical intervention...

**Clinical reasoning strengths:** evidence integration, urgency recognition",1359,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
9a01bf2f-ef2f-4851-afc3-f30eae9a54e8,courtliste-10771791-barbero-v-csx-transp,US,Orthopedics,test_selection_error,0,openrouter/meta-llama/llama-4-maverick,2,False,Defendant advised to 'walk it off',Imaging should have been ordered to confirm diagnosis,1,2,0.75,2026-01-20T10:12:26.840901,2026-01-20T10:14:20.393587,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Imaging should have been ordered to confirm diagnosis...
- Order imaging to confirm diagnosis...

**Missing (per court standard):**
- Imaging should have been performed to confirm the diagnosis...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty",567,9,True,,2,2,2,2,2,2.0,2,,,,,,,,,
62966247-f812-4d05-a8a3-7560facc6881,courtlistener-10713510,US,Rehabilitation/Nursing,diagnosis_delay_or_error,2,openrouter/qwen/qwen-2.5-72b-instruct,0,True,Defendant only repositioned patient to address catheter blockage,Reposition patient and ensure tracheostomy tube is secure,2,0,1.0,2026-01-18T22:47:40.406991,2026-01-18T22:49:54.837231,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Reposition patient and ensure tracheostomy tube is secure...
- Tracheostomy tube should have been checked and secured...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1821,10,True,,0,0,2,0,0,0.667,0,,,,,,,,,
09fc75be-c1c4-40da-a60d-59772b68030c,courtlistener-9440230,US,Neonatology/Pediatrics,referral_failure,0,openrouter/anthropic/claude-sonnet-4,2,False,Nasogastric tube was inserted,Immediate surgical consult should have been considered,2,1,0.75,2026-01-18T22:33:15.627545,2026-01-18T22:36:00.382402,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate surgical consult should have been considered...

**Missing (per court standard):**
- Surgical consult and intervention...
- Insert nasogastric tube for decompression...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty, urgency recognition",1318,10,True,,2,2,2,2,2,2.0,1,,,,,,,,,
54334d7b-01ee-44b9-becf-42e91b876cb1,courtliste-10714919-frye-v-united-states,US,Orthopedics,diagnosis_delay_or_error,2,openrouter/qwen/qwen-2.5-72b-instruct,0,True,Defendant proceeded without additional documentation,Ensure all procedures are documented and consented,3,0,1.0,2026-01-18T21:49:53.113394,2026-01-18T21:51:12.696197,"**Note:** AI appropriately started conservative management before considering definitive treatment

**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Ensure all procedures are documented and consented...
- All procedures should be documented and consented...
- Ensure all surgical procedures are documented and consented...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1826,10,False,AI appropriately started conservative management before considering definitive treatment,0,0,1,0,0,0.333,0,,,,,,,,,
05f0cdb5-3a30-4d97-959b-4926d11747d5,nzlii-nzhpdt-2013-525-html,NZ,Ophthalmology,referral_failure,0,openrouter/qwen/qwen3-30b-a3b,2,False,"Defendant delayed referral, suggesting follow-up in three months",Immediate referral to ophthalmologist was necessary,0,3,0.75,2026-02-01T19:32:02.640238,2026-02-01T19:34:58.434619,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate referral to ophthalmologist was necessary...
- Immediate referral to prevent further damage...
- Refer to ophthalmologist immediately...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty, urgency recognition",568,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
50d491c4-4831-49c6-859e-a2b77ef204c8,courtlistener-4869421,US,Obstetrics/Gynecology,other,2,openrouter/anthropic/claude-sonnet-4,0,True,Defendant used forceps for delivery,Caesarian section should have been performed,3,0,0.5,2026-01-18T21:02:47.537093,2026-01-18T21:04:06.606391,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Caesarian section should have been performed...
- Caesarian section should have been performed to prevent injury...
- Proceed with caesarian section...

**Clinical reasoning strengths:** evidence integration, urgency recognition",1451,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
f0dfda85-e240-4c0f-bcab-20af30caadb3,bailii-qb-2019-77-html,UK,Cardiology,referral_failure,2,openai/gpt-5.2,0,True,Defendant provided basic discharge summary,Detailed tracheostomy care instructions should have been provided,6,0,0.0,2026-01-18T12:05:10.634186,2026-01-18T12:06:30.902945,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Detailed tracheostomy care instructions should have been provided...
- Detailed instructions would have prepared nursing home staff...
- Provide detailed tracheostomy care instructions and history of self-extubation...

**Reasoning note:** Consider explicitly discussing differential diagnosis and acknowledging clinical uncertainty.",146,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
e2fbae9a-1d23-4f0b-8e13-506ecee68025,courtlistener-10021107,US,Oncology,surgical_technique_error,0,openrouter/anthropic/claude-3.5-haiku,2,False,Defendant did not perform a biopsy,Biopsy should have been performed,1,2,1.0,2026-02-01T08:37:46.388597,2026-02-01T08:38:11.104392,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Biopsy should have been performed...
- Perform a biopsy of the breast lump...

**Missing (per court standard):**
- Biopsy would have confirmed cancer earlier...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",845,10,True,,2,2,2,0,2,1.333,2,,,,,,,,,
69dc9c8a-0ea1-400a-84e8-88b9a4c6564c,courtlistener-10715950,US,Dentistry,other,2,openrouter/deepseek/deepseek-r1,0,True,Defendant did not ensure proper seating of the bur,Proper seating of the bur should have been ensured,3,0,0.5,2026-02-01T09:56:59.886016,2026-02-01T10:01:38.048663,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Proper seating of the bur should have been ensured...
- Proper seating would have prevented the incident...
- Ensure the dental bur is properly seated and secured...

**Clinical reasoning strengths:** appropriate uncertainty, urgency recognition",1531,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
bf766e30-da26-4dda-b286-c45d81f7634f,bailii-qb-2022-1668-html,UK,Primary Care,test_selection_error,0,openrouter/meta-llama/llama-4-scout,2,False,Defendant delayed diagnostic testing,Appropriate diagnostic tests should have been ordered,1,2,0.75,2026-02-01T10:34:02.954376,2026-02-01T10:35:02.454208,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Appropriate diagnostic tests should have been ordered...
- Order appropriate diagnostic tests to confirm diagnosis...

**Missing (per court standard):**
- Timely diagnostic testing should have been conducted...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty",1098,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
75279a1f-1953-4aad-b4de-7091e6c5a669,courtlistener-4459928,US,Endocrinology/Diabetes,test_selection_error,0,openrouter/qwen/qwen-2.5-72b-instruct,2,False,Defendant did not order necessary tests,Blood glucose and ketone levels should have been ordered,0,3,1.0,2026-01-18T13:42:47.009495,2026-01-18T13:43:08.298672,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Blood glucose and ketone levels should have been ordered...
- Tests should have been ordered to confirm diagnosis...
- Order blood glucose and ketone levels...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1619,10,True,,2,1,2,1,1,1.333,2,,,,,,,,,
37143046-03e9-4e24-bda6-87f69623b5f2,bailii-qb-2021-611-html,UK,Orthopedics,test_selection_error,0,openrouter/google/gemini-3-pro-preview,2,False,Defendant delayed imaging,MRI spine should have been ordered immediately,0,3,0.75,2026-01-20T09:52:47.189002,2026-01-20T09:55:41.321798,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- MRI spine should have been ordered immediately...
- Immediate MRI should have been performed...
- Order MRI spine immediately...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty, urgency recognition",1070,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
fe78209e-526d-4eed-bb5c-bfa06fe42e2b,bailii-EWHC-QB-2015-51,UK,Neonatology/Pediatrics,diagnosis_delay_or_error,0,openrouter/x-ai/grok-4.1-fast,2,False,Transfusion delayed until the next day,Immediate transfusion should have been performed,3,3,1.0,2026-01-21T20:38:13.107684,2026-01-21T20:40:27.701118,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- IV fluids should have been administered...
- IV fluids should have been given to manage dehydration...
- Administer IV fluids immediately...

**Missing (per court standard):**
- Immediate transfusion should have been performed...
- Immediate transfusion to prevent complications...
- Immediate blood transfusion...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1966,10,True,,2,2,2,2,2,2.0,0,,,,,,,,,
